appid,name,release_date,english,developer,publisher,platforms,required_age,categories,genres,steamspy_tags,achievements,positive_ratings,negative_ratings,average_playtime,median_playtime,owners,price
405480,Tomorrow,2017-02-08,1,Future Lighthouse,Future Lighthouse,windows,0,Single-player,Adventure,Adventure;VR,0,15,11,0,0,0-20000,0.0
330500,planktOs,2016-02-03,1,Blot Interactive,Blot Interactive,windows,0,Single-player;Full controller support,Casual,Casual;Puzzle;Atmospheric,0,6,2,0,0,0-20000,3.99
1014310,Top Torch,2019-02-09,1,Colin Hopkins,Colin Hopkins,windows;mac,0,Local Multi-Player;Shared/Split Screen,Indie,Indie,0,1,0,0,0,0-20000,2.09
500760,Kuraburo Kai,2016-08-15,1,syuuyuusya,syuuyuusya,windows,0,Single-player;Steam Trading Cards;Partial Controller Support,Action;Casual;Indie,Action;Casual;Indie,0,2,3,0,0,0-20000,3.99
572330,The Fan,2017-05-10,1,Ezhaac Studio,Plug In Digital,windows,0,Single-player;Steam Trading Cards,Violent;Adventure,Violent;Adventure;FMV,0,42,19,0,0,0-20000,4.79
682510,以罪之名 / In the name of sin,2017-10-29,1,橙光游戏,橙光游戏,windows,0,Single-player;Steam Achievements,Adventure;Casual;Indie;RPG;Simulation;Strategy,Casual;Adventure;Indie,6,8,3,0,0,0-20000,2.79
1025980,匿名信：失心者 / Strayer,2019-03-11,1,元气工作室,原力互娱,windows,0,Single-player,Adventure;Indie,Adventure;Indie,0,37,23,0,0,0-20000,1.69
582050,HVRGUN,2017-01-19,1,Jonathan Bartram;Thomas Bartram,Jonathan Bartram;Thomas Bartram,windows,0,Single-player;VR Support;Partial Controller Support,Action;Indie;Early Access,Early Access;Action;Indie,0,10,4,0,0,0-20000,1.69
946500,Waifu Hunter - Episode 1 : The Runaway Samurai,2018-10-25,1,Anime Games,Anime Games,windows,0,Single-player,Action;Casual;Indie;RPG;Early Access,Early Access;Nudity;Indie,0,3,1,0,0,0-20000,1.69
553680,Hand Eye Cubination,2016-12-01,1,Virtual Vitality,Virtual Vitality,windows,0,Single-player,Casual;Indie;Strategy,Strategy;Indie;Casual,0,0,1,0,0,0-20000,2.79
456170,Bannerman,2017-08-31,1,Armitage Games,Armitage Games,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Violent;Gore;Action;Adventure;Indie,Action;Violent;Indie,17,72,27,0,0,0-20000,9.29
432010,World's Dawn,2016-01-25,1,Wayward Prophet,Wayward Prophet,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Casual;Indie;RPG;Simulation,RPG;Indie;Simulation,30,431,97,243,243,20000-50000,6.99
329670,Silent Service 2,2014-11-06,1,"MicroProse Software, Inc",Retroism;Nightdive Studios,windows;mac;linux,0,Single-player,Simulation,Simulation;Submarine;Classic,0,14,9,0,0,0-20000,4.99
806790,my dream,2018-08-21,1,Xue yang,Xue yang,windows,0,Single-player,Casual,Casual,0,3,16,0,0,0-20000,13.99
616560,Ultimate Epic Battle Simulator,2017-06-01,1,Brilliant Game Studios,Brilliant Game Studios,windows,0,Single-player,Violent;Gore;Action;Adventure;Indie;Simulation;Strategy,Simulation;Sandbox;War,0,2813,1349,677,677,200000-500000,11.39
905800,SpaceExile,2018-08-03,1,GoodJob,GoodJob,windows,0,Single-player;Partial Controller Support,Action;Casual;Indie,Action;Casual;Indie,8,18,2,0,0,0-20000,3.99
636010,Chateau Garden,2017-07-07,1,Makivision Games,rokaplay,windows,0,Single-player,Casual,Casual;Puzzle;Building,0,5,2,0,0,0-20000,6.19
248570,Toribash,2014-05-16,1,Nabi Studios,"Nicalis, Inc.",windows;mac;linux,0,Single-player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;In-App Purchases;Steam Cloud;Includes level editor,Action;Free to Play;Indie;Strategy,Free to Play;Fighting;Multiplayer,24,11143,1563,130,42,2000000-5000000,0.0
752750,Justice League VR: The Complete Experience,2017-12-05,1,MethodEXP,Warner Bros.,windows,0,Single-player,Adventure;Casual,Adventure;Casual;VR,0,7,16,0,0,0-20000,7.99
290440,QUALIA 3: Multi Agent,2014-04-18,1,Shindenken;EXTREME,Degica;MASAYA GAMES,windows,0,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Indie,Action;Indie;Shoot 'Em Up,24,21,23,212,212,0-20000,3.99
711450,Orb The Ball,2017-09-18,1,Dror Riov,GemBem,windows;mac,0,Single-player;Steam Achievements,Action;Adventure;Casual;Indie,Action;Adventure;Indie,40,11,4,0,0,0-20000,0.79
335830,Distant Star: Revenant Fleet,2015-04-07,1,Blazing Griffin,Blazing Griffin,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards,Action;Indie;Strategy,Indie;Strategy;Action,28,175,93,0,0,20000-50000,6.99
461690,Iron Impact,2016-05-27,1,Vasiliy Kostin,Siberian Digital,windows,0,Single-player;Steam Trading Cards,Action;Casual;Simulation;Strategy,Action;Casual;Strategy,0,175,26,244,271,100000-200000,3.19
341470,Loot Hunter,2015-01-23,1,Rake in Grass,Rake in Grass,windows;mac,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Action;Adventure;RPG;Simulation;Strategy,Strategy;Action;Adventure,29,60,24,223,223,0-20000,5.19
592030,Just In Time Incorporated,2017-07-27,1,Second Wind Interactive,Second Wind Interactive,windows,0,Single-player;Steam Achievements;Steam Cloud,Action;Indie;Simulation,Action;Indie;Simulation,44,90,22,0,0,0-20000,11.39
506090,Switch - Or Die Trying,2017-03-07,1,Threye Interactive,Threye Interactive,windows;mac;linux,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Indie,Indie;Adventure;Platformer,13,17,4,0,0,0-20000,5.19
511090,The Shape Of Heart,2016-10-25,1,Dragon Whisper Game,WhisperGames;Deck13,windows;mac,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Indie;Early Access,Early Access;Indie;Puzzle,28,177,29,0,0,0-20000,1.99
881910,The Battle Of Ages,2018-09-07,1,,,windows,0,Multi-player;Online Multi-Player,Action;Indie;Massively Multiplayer;RPG;Early Access,Early Access;Action;Massively Multiplayer,0,2,1,0,0,0-20000,3.99
945590,Cliché - Critical Change,2019-03-28,1,Zeiva Inc,Zeiva Inc,windows,0,Single-player,Adventure;Casual;Indie;Simulation,Casual;Adventure;Indie,0,4,2,0,0,0-20000,13.99
486170,Bathory - The Bloody Countess,2016-07-06,1,Absolutist Ltd.,Absolutist Ltd.,windows,0,Single-player;Steam Trading Cards,Adventure;Casual;Indie,Adventure;Indie;Casual,0,33,14,0,0,0-20000,4.79
937570,弾幕アマノジャク 〜 Impossible Spell Card.,2019-04-01,0,上海アリス幻樂団,"Mediascape Co., Ltd.",windows,0,Single-player;Partial Controller Support;Steam Cloud,Action;Indie,Indie;Action;Bullet Hell,0,48,0,0,0,0-20000,8.29
522300,Polywings,2016-10-03,1,Mariano Larronde,Mariano Larronde,windows;mac,0,Single-player;Partial Controller Support,Action;Casual;Indie;Simulation;Sports;Early Access,Early Access;Indie;Simulation,0,13,4,0,0,0-20000,3.99
401250,Zulu Response,2017-06-12,1,Web Interactive Solutions,Web Interactive Solutions,windows,0,Single-player;Multi-player;Co-op,Action;Indie;Simulation;Strategy,Strategy;Action;Indie,0,21,22,0,0,0-20000,10.99
606520,Grisaia Phantom Trigger Vol.2,2017-04-27,1,Frontwing,Frontwing USA,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Violent;Adventure;Casual,Casual;Violent;Visual Novel,14,57,1,0,0,20000-50000,10.99
437170,The Amazing Adventures of Ash - Afterparty,2016-01-21,1,Z3roram Studios,Z3roram Studios,windows,0,Single-player;Captions available;Stats,Adventure;Casual;Indie;RPG,Adventure;Indie;Casual,0,7,2,0,0,0-20000,1.59
397200,Deliverance,2015-08-31,1,TBDTS Games,TBDTS Games,windows;mac,0,Single-player;Steam Achievements;Partial Controller Support;Stats;Steam Leaderboards,Action;Casual;Indie,Indie;Action;Casual,10,10,14,0,0,0-20000,3.99
435100,2Dark,2017-03-10,1,Gloomywood,Bigben Interactive,windows,18,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Indie,Adventure;Indie;Horror,15,155,47,277,277,0-20000,18.99
794760,ABYSS CRAWLERS plus,2018-03-08,1,YANEURAGAMES,YANEURAGAMES,windows,0,Single-player;Steam Achievements;Partial Controller Support,Action;Indie,Action;Indie;Rogue-like,7,49,4,0,0,0-20000,3.99
381340,Mallow Drops,2016-11-03,1,Gritfish,Green Stripe Snake,windows;mac,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards,Casual;Indie,Indie;Casual;Puzzle,23,20,1,0,0,0-20000,7.19
457010,StarsOne,2016-04-08,1,IllusoryWorldEntertainment,IllusoryWorldEntertainment,windows;mac;linux,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Steam Trading Cards,Action;Indie;Massively Multiplayer;Early Access,Early Access;Indie;Action,19,302,98,0,0,20000-50000,6.99
577210,Q.U.I.R.K.™,2017-03-29,1,uGen Inc.,uGen Inc. ,windows;mac,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Cross-Platform Multiplayer;Steam Achievements;Stats;Steam Leaderboards;Includes level editor,Action;Casual;Indie;Massively Multiplayer;Sports;Early Access,Early Access;Action;Indie,46,25,10,0,0,0-20000,0.0
297620,Rocko's Quest,2014-04-24,1,Revistronic,Revistronic,windows,0,Single-player,Action,Action;Adventure,0,30,17,0,0,0-20000,3.99
466580,GOD's DEATH,2016-05-11,1,Marco Tancredi,Marco Tancredi,windows,0,Single-player;Steam Trading Cards;Partial Controller Support,Indie;RPG,RPG;Indie;RPGMaker,0,7,13,232,272,50000-100000,2.79
875080,Solar Explorer: New Dawn,2018-09-17,1,Dwarf Cavern,Dwarf Cavern,windows,0,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Action;Indie;Simulation,Indie;Simulation;Action,51,8,1,0,0,0-20000,10.29
524200,Queen Of Thieves,2017-01-20,1,Winter Wolves,Winter Wolves,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Adventure;Indie;RPG,Adventure;Indie;RPG,18,11,5,0,0,0-20000,18.99
854830,Washed Up!,2018-10-16,1,Old Doorways Ltd,Old Doorways Ltd,windows;mac,0,Single-player;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Casual;Indie,Indie;Casual;Puzzle,34,8,0,0,0,0-20000,9.29
852250,Danger Room VR,2018-09-01,1,The Game Forger,The Game Forger,windows,0,Single-player;Steam Achievements,Action;Casual;Free to Play;Indie,Free to Play;Casual;Action,6,14,2,0,0,0-20000,0.0
384570,Zanzarah: The Hidden Portal,2015-08-20,1,Funatics Software,Daedalic Entertainment,windows,0,Single-player,Action;Adventure;RPG,Adventure;Action;RPG,0,331,167,0,0,100000-200000,5.99
415990,Lightbender,2015-12-17,1,"Math Nerd Productions, LLC","Math Nerd Productions, LLC",windows;mac,0,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Includes level editor,Casual;Indie,Indie;Casual;Puzzle,19,21,4,0,0,0-20000,1.99
903580,AstroViking,2018-08-10,1,Artii Games LLC,Artii Games LLC,windows;mac;linux,0,Single-player,Action;Indie,Indie;Action;Arcade,0,10,0,0,0,0-20000,2.09
874650,XXX Puzzle,2018-06-15,1,L. Stotch,L. Stotch,windows,0,Single-player;Steam Achievements;Steam Cloud,Sexual Content;Nudity;Casual;Free to Play;Indie,Sexual Content;Nudity;Free to Play,308,199,117,0,0,20000-50000,0.0
555080,Isyium,2016-12-13,1,Glenn Main,Glenn Main,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,Simulation,Simulation,14,1,3,0,0,0-20000,0.79
781280,Time Gate: Knight's Chase,2018-02-08,1,Infogrames,Classics Digital,windows,0,Single-player,Action;Adventure;RPG,Adventure;Action;RPG,0,3,1,0,0,0-20000,5.19
357010,The Collider 2,2016-04-19,1,Shortbreak Studios s.c.,Shortbreak Studios s.c. ,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Stats;Steam Leaderboards,Action;Casual;Racing,Action;Racing;Casual,18,30,9,0,0,0-20000,6.99
22320,The Elder Scrolls III: Morrowind® Game of the Year Edition,2009-06-16,1,Bethesda Game Studios,Bethesda Softworks,windows,0,Single-player;Steam Cloud,RPG,RPG;Open World;Fantasy,0,9571,540,1135,1183,1000000-2000000,12.99
603460,King and Assassins,2018-08-08,1,Playsoft,Asmodee Digital,windows,0,Single-player;Online Multi-Player,Strategy,Strategy,0,8,8,10,10,0-20000,5.19
824880,Charlotte,2018-04-09,1,Extinct Angel,MAGIC Spell Studios,windows,0,Single-player,Sexual Content;Adventure;Free to Play;Indie;Simulation,Indie;Simulation;Sexual Content,0,14,16,0,0,0-20000,0.0
493730,HardCube,2016-06-30,1,LEVER Software,LEVER Software;Enjoy Games,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards;Commentary available,Adventure;Casual;Indie,Indie;Adventure;Casual,13,171,47,233,260,200000-500000,3.19
294750,Anomaly Defenders,2014-05-29,1,11 bit studios,11 bit studios,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Indie;Strategy,Tower Defense;Strategy;Indie,20,220,56,215,215,50000-100000,7.99
632360,Risk of Rain 2,2019-03-28,1,Hopoo Games,Gearbox Publishing,windows,0,Single-player;Online Multi-Player;Online Co-op;Full controller support;Steam Cloud;Steam Leaderboards,Action;Indie;Early Access,Early Access;Rogue-like;Multiplayer,0,17902,975,1455,1323,1000000-2000000,14.99
746570,Box Looter 2018,2017-11-27,1,Ludo Land,Ludo Land,windows,0,Single-player;Steam Achievements,Indie,Indie,10,21,9,0,0,0-20000,0.79
728240,Adventure Time: Pirates of the Enchiridion,2018-07-17,1,Climax Studios,Outright Games,windows,0,Single-player;Steam Achievements;Full controller support,Action;Adventure;RPG,Adventure;Action;RPG,36,74,13,0,0,0-20000,15.49
645260,Trophy Fishing 2,2017-07-13,1,Overgroup,Overgroup,windows,0,Online Multi-Player;Steam Achievements;In-App Purchases,Free to Play;Simulation;Sports,Free to Play;Fishing;Simulation,225,405,198,34,35,200000-500000,0.0
677480,Outpost Zero,2018-07-12,1,Symmetric Games,tinyBuild,windows,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op,Action;Adventure;Indie;Simulation;Early Access,Early Access;Action;Adventure,0,263,114,0,0,20000-50000,15.49
390730,Sora,2016-01-05,1,Orange_Juice,Fruitbat Factory,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards,Action;Indie,Indie;Anime;Bullet Hell,34,260,19,0,0,20000-50000,5.99
541240,Red's Kingdom,2017-01-19,1,Cobra Mobile,Rising Star Games,windows;mac,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Adventure;Casual;Indie,Puzzle;Adventure;Casual,21,20,2,0,0,0-20000,6.99
709480,麻将VR,2017-09-22,0,Shanghai YiJun Network Info Technologies Inc.,Shanghai YiJun Network Info Technologies Inc.,windows,0,Single-player,Casual,Casual,0,0,2,0,0,0-20000,0.79
713450,Dungeon Rustlers,2018-03-21,1,"Zimventures, LLC","Zimventures, LLC",windows,0,Single-player;Steam Achievements;Partial Controller Support;Stats;Steam Leaderboards,Action,Action;Shoot 'Em Up,20,9,2,0,0,0-20000,3.99
507400,Vindictive Drive,2017-05-15,1,Secret Society Games,Sometimes You,windows,0,Single-player;Steam Trading Cards,Violent;Action;Indie,Action;Indie;Violent,0,32,15,203,217,20000-50000,1.99
416870,Kitty Powers' Love Life,2018-02-08,1,Magic Notion Ltd,Magic Notion Ltd,windows;mac,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Casual;Indie;Simulation,Casual;Simulation;Indie,30,51,2,0,0,0-20000,9.99
660290,Dungeons & Geese,2017-08-04,1,The Bratans,Dagestan Technology,windows,0,Single-player;Steam Achievements,Sexual Content;Nudity;Action;Adventure;Indie,Action;Adventure;Indie,21,22,6,0,0,0-20000,3.19
1007630,Wraithslayer,2019-02-22,1,Devin Cole;Sean Young,SmashGames,windows;mac;linux,0,Single-player;Partial Controller Support,Action;Adventure;Indie;Early Access,Early Access;Action;Indie,29,35,0,0,0,0-20000,3.99
763910,Time Tenshi Paradox: Episode 1,2017-12-20,1,Silver Cow Studio,Silver Cow Studio,windows;mac;linux,0,Single-player,Adventure;Indie;Simulation,Sexual Content;Adventure;Visual Novel,0,19,2,0,0,0-20000,2.09
282800,100% Orange Juice,2014-05-16,1,Orange_Juice,Fruitbat Factory,windows,0,Single-player;Multi-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Valve Anti-Cheat enabled;Stats;Steam Leaderboards,Indie;Strategy,Anime;Board Game;Cute,152,10605,794,1678,1843,200000-500000,4.99
549160,Army Men,2017-12-20,1,The 3DO Company,2K,windows,0,Single-player,Action;Adventure,Action;Adventure;Classic,0,29,9,0,0,0-20000,4.69
22500,Spectromancer,2009-02-11,1,Apus Software;Three Donkeys LLC,Three Donkeys LLC,windows,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Cross-Platform Multiplayer;Steam Achievements,Strategy,Strategy;Card Game,0,125,19,0,0,20000-50000,5.99
349780,Fatty Maze's Adventures,2015-02-19,1,Five Cubed,T.G.S. TRUE GAMES STUDIO LIMITED,windows;mac,0,Single-player,Adventure;Casual;Indie;Simulation,Adventure;Indie;Casual,0,6,3,0,0,0-20000,4.79
955400,Bonds,2018-11-01,1,DID Games,DID Games,windows;mac,0,Single-player,Casual;Indie;Simulation,Sexual Content;Indie;Casual,0,23,2,0,0,0-20000,4.49
982480,Supreme Casino City,2018-12-11,1,Ziopops Limited,Ziopops Limited,windows,12,Single-player;In-App Purchases,Simulation,Simulation,0,0,3,0,0,0-20000,3.99
344230,Pixel Puzzles 2: Birds,2015-02-20,1,DL Softworks,DL Softworks,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Casual;Indie;Simulation;Strategy,Casual;Indie;Simulation,33,177,52,271,277,200000-500000,6.99
545920,Hunting Unlimited 4,2016-11-03,1,SCS Software,Retroism;ValuSoft,windows,0,Single-player,Simulation,Simulation;Hunting,0,7,3,0,0,0-20000,6.99
525480,.hack//G.U. Last Recode,2017-11-03,1,CyberConnect2,BANDAI NAMCO Entertainment,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards,RPG,RPG;Anime;JRPG,52,1138,159,85,85,50000-100000,39.99
928130,Master of Rogues - The Seven Artifacts,2018-09-17,1,Mr.Purple,Mr.Purple,windows;linux,0,Single-player,Adventure;Casual;Indie;RPG,RPG;Indie;Adventure,0,3,1,0,0,0-20000,3.99
97100,Section 8®: Prejudice™,2011-05-04,1,TimeGate Studios,Atari,windows,0,Single-player,Action,Action;FPS;Sci-fi,0,707,217,53,53,200000-500000,6.99
338110,Khaba,2015-01-12,1,Hello There AB,Hello There AB,windows;mac,0,Single-player;Captions available,Adventure;Casual,Casual;Adventure;Puzzle,0,24,2,0,0,0-20000,2.79
387870,Mold on Pizza 🍕,2015-09-25,1,BTNcafe,BTNcafe,windows;mac;linux,0,Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Casual;Indie;Strategy,Strategy;Action;Indie,36,95,23,13,13,20000-50000,4.79
241760,Kill to Collect,2016-04-06,1,Pieces Interactive,HandyGames;Pieces Interactive,windows,16,Single-player;Multi-player;Local Multi-Player;Co-op;Local Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Adventure;Indie,Action;Indie;Cyberpunk,57,120,40,0,0,0-20000,6.99
978440,Mining Rail,2018-12-25,1,WS net,WS net,windows,0,Single-player;Steam Achievements;Full controller support;Steam Cloud;Stats;Steam Leaderboards,Action;Adventure;Casual;Racing,Action;Casual;Adventure,48,6,0,0,0,0-20000,10.29
710990,KENDAMVR - Virtual Reality Kendama,2017-09-25,1,Ammonite Design Studios Ltd,Ammonite Design Studios Ltd,windows,0,Single-player,Casual;Indie;Simulation;Sports,Indie;Casual;Simulation,0,0,1,0,0,0-20000,9.99
971350,Robert Rodriguez’s THE LIMIT: An Immersive Cinema Experience,2018-11-21,1,STXsurreal,STXsurreal,windows,0,Single-player;Partial Controller Support,Action,Action;Gore;Violent,0,34,22,0,0,0-20000,3.99
